Year,Month,Days Since Sept 3rd 2000,#,Statium,Roof Type,Surface Type,Field Goals Made,Field Goals Missed,Temperture,Realtive Humitity,Wind Speed,Wind Chill
2014,September,5131,3759,Ford Field,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2014,September,5131,3764,Mercedes-Benz Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2014,September,5131,3765,University of Phoenix Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2014,September,5138,3772,NRG Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2014,September,5138,3781,AT&T Stadium,retractable roof (closed),matrixturf,2,3,N/A,N/A,N/A,N/A
2014,October,5146,3789,AT&T Stadium,retractable roof (closed),matrixturf,3,4,N/A,N/A,N/A,N/A
2014,October,5146,3790,Ford Field,dome,fieldturf,3,7,N/A,N/A,N/A,N/A
2014,October,5146,3791,Mercedes-Benz Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2014,October,5150,3798,NRG Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2014,October,5153,3808,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2014,October,5153,3809,University of Phoenix Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2014,October,5154,3812,Edward Jones Dome,dome,astroplay,2,2,N/A,N/A,N/A,N/A
2014,October,5160,3815,Edward Jones Dome,dome,astroplay,2,3,N/A,N/A,N/A,N/A
2014,October,5160,3818,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2014,October,5160,3824,AT&T Stadium,retractable roof (closed),matrixturf,1,1,N/A,N/A,N/A,N/A
2014,October,5167,3838,University of Phoenix Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2014,October,5167,3841,Mercedes-Benz Superdome,dome,sportturf,6,6,N/A,N/A,N/A,N/A
2014,October,5168,3842,AT&T Stadium,retractable roof (closed),matrixturf,3,3,N/A,N/A,N/A,N/A
2014,November,5173,3847,NRG Stadium,retractable roof (closed),grass,1,2,N/A,N/A,N/A,N/A
2014,November,5173,3850,AT&T Stadium,retractable roof (closed),matrixturf,1,2,N/A,N/A,N/A,N/A
2014,November,5180,3858,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2014,November,5180,3860,Mercedes-Benz Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2014,November,5180,3865,University of Phoenix Stadium,retractable roof (closed),grass,1,2,N/A,N/A,N/A,N/A
2014,November,5187,3870,Edward Jones Dome,dome,astroplay,5,5,N/A,N/A,N/A,N/A
2014,November,5187,3872,Mercedes-Benz Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2014,November,5187,3879,University of Phoenix Stadium,retractable roof (closed),grass,2,2,N/A,N/A,N/A,N/A
2014,November,5187,3881,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2014,November,5194,3884,Georgia Dome,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2014,November,5194,3886,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2014,November,5194,3887,NRG Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2014,November,5195,3896,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2014,November,5195,3897,Mercedes-Benz Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2014,November,5198,3898,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2014,November,5198,3899,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2014,November,5201,3901,Edward Jones Dome,dome,astroplay,1,1,N/A,N/A,N/A,N/A
2014,November,5201,3903,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2014,November,5201,3904,NRG Stadium,retractable roof (closed),grass,1,2,N/A,N/A,N/A,N/A
2014,November,5201,3910,Georgia Dome,dome,fieldturf,6,6,N/A,N/A,N/A,N/A
2014,December,5209,3916,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2014,December,5209,3921,Mercedes-Benz Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2014,December,5209,3924,University of Phoenix Stadium,retractable roof (closed),grass,3,5,N/A,N/A,N/A,N/A
2014,December,5213,3930,Edward Jones Dome,dome,astroplay,6,6,N/A,N/A,N/A,N/A
2014,December,5216,3931,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2014,December,5216,3934,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2014,December,5216,3942,Ford Field,dome,fieldturf,3,6,N/A,N/A,N/A,N/A
2014,December,5223,3949,NRG Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2014,December,5223,3954,Mercedes-Benz Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2014,December,5223,3957,Edward Jones Dome,dome,astroplay,5,6,N/A,N/A,N/A,N/A
2014,December,5223,3959,AT&T Stadium,retractable roof (closed),matrixturf,0,1,N/A,N/A,N/A,N/A
2014,December,5223,3960,University of Phoenix Stadium,retractable roof (closed),grass,2,5,N/A,N/A,N/A,N/A
2014,December,5230,3968,NRG Stadium,retractable roof (closed),grass,1,2,N/A,N/A,N/A,N/A
2014,December,5230,3972,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2015,January,5237,3980,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2015,January,5237,3981,AT&T Stadium,retractable roof (closed),matrixturf,3,4,N/A,N/A,N/A,N/A
2015,February,5262,3988,University of Phoenix Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2015,September,5488,3991,Edward Jones Dome,dome,astroplay,5,5,N/A,N/A,N/A,N/A
2015,September,5488,3992,NRG Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2015,September,5488,3997,University of Phoenix Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2015,September,5488,4002,AT&T Stadium,retractable roof (closed),matrixturf,6,6,N/A,N/A,N/A,N/A
2015,September,5489,4003,Georgia Dome,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2015,September,5495,4010,Mercedes-Benz Superdome,dome,sportturf,4,6,N/A,N/A,N/A,N/A
2015,September,5496,4020,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,4,N/A,N/A,N/A,N/A
2015,September,5502,4022,Edward Jones Dome,dome,astroplay,4,4,N/A,N/A,N/A,N/A
2015,September,5502,4027,AT&T Stadium,retractable roof (closed),matrixturf,1,1,N/A,N/A,N/A,N/A
2015,September,5502,4028,NRG Stadium,retractable roof (closed),fieldturf,3,7,N/A,N/A,N/A,N/A
2015,September,5502,4032,University of Phoenix Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2015,September,5502,4035,Ford Field,dome,fieldturf,1,1,N/A,N/A,N/A,N/A
2015,October,5510,4039,Georgia Dome,dome,fieldturf,0,1,N/A,N/A,N/A,N/A
2015,October,5510,4047,University of Phoenix Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2015,October,5510,4050,Mercedes-Benz Superdome,dome,sportturf,4,5,N/A,N/A,N/A,N/A
2015,October,5514,4052,NRG Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2015,October,5517,4053,Georgia Dome,dome,fieldturf,4,7,N/A,N/A,N/A,N/A
2015,October,5517,4061,Ford Field,dome,fieldturf,1,1,N/A,N/A,N/A,N/A
2015,October,5517,4062,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2015,October,5521,4066,Mercedes-Benz Superdome,dome,sportturf,1,3,N/A,N/A,N/A,N/A
2015,October,5524,4069,Ford Field,dome,fieldturf,7,7,N/A,N/A,N/A,N/A
2015,October,5524,4078,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2015,October,5531,4082,Edward Jones Dome,dome,astroplay,3,5,N/A,N/A,N/A,N/A
2015,October,5531,4083,Ford Field,dome,fieldturf,6,6,N/A,N/A,N/A,N/A
2015,October,5532,4093,University of Phoenix Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2015,November,5537,4097,Edward Jones Dome,dome,astroplay,3,4,N/A,N/A,N/A,N/A
2015,November,5537,4098,Georgia Dome,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2015,November,5537,4100,NRG Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2015,November,5537,4101,Mercedes-Benz Superdome,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2015,November,5537,4105,AT&T Stadium,retractable roof (closed),matrixturf,6,7,N/A,N/A,N/A,N/A
2015,November,5544,4111,Mercedes-Benz Superdome,dome,sportturf,2,4,N/A,N/A,N/A,N/A
2015,November,5544,4119,AT&T Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2015,November,5551,4122,Edward Jones Dome,dome,astroplay,5,5,N/A,N/A,N/A,N/A
2015,November,5558,4136,Georgia Dome,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2015,November,5558,4139,Ford Field,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2015,November,5558,4142,NRG Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2015,November,5558,4147,University of Phoenix Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2015,November,5562,4149,Ford Field,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2015,November,5562,4150,AT&T Stadium,retractable roof (closed),matrixturf,6,7,N/A,N/A,N/A,N/A
2015,November,5565,4152,Georgia Dome,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2015,November,5565,4154,Lucas Oil Stadium,retractable roof (closed),fieldturf,6,7,N/A,N/A,N/A,N/A
2015,November,5565,4155,NRG Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2015,December,5570,4165,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2015,December,5573,4166,Edward Jones Dome,dome,astroplay,3,3,N/A,N/A,N/A,N/A
2015,December,5573,4177,Mercedes-Benz Superdome,dome,sportturf,0,1,N/A,N/A,N/A,N/A
2015,December,5580,4187,MetLife Stadium,outdoors,fieldturf,3,4,N/A,N/A,N/A,N/A
2015,December,5580,4188,Edward Jones Dome,dome,astroplay,0,0,N/A,N/A,N/A,N/A
2015,December,5580,4195,NRG Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2015,December,5584,4197,Edward Jones Dome,dome,astroplay,4,4,N/A,N/A,N/A,N/A
2015,December,5586,4198,AT&T Stadium,retractable roof (closed),matrixturf,5,6,N/A,N/A,N/A,N/A
2015,December,5587,4199,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2015,December,5588,4212,Mercedes-Benz Superdome,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2015,December,5594,4215,Georgia Dome,dome,fieldturf,4,5,N/A,N/A,N/A,N/A
2015,December,5594,4221,Ford Field,dome,fieldturf,5,6,N/A,N/A,N/A,N/A
2015,December,5594,4224,Mercedes-Benz Superdome,dome,sportturf,1,3,N/A,N/A,N/A,N/A
2015,December,5594,4225,University of Phoenix Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2016,January,5602,4229,Georgia Dome,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2016,January,5602,4234,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2016,January,5602,4235,NRG Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2016,January,5602,4237,AT&T Stadium,retractable roof (closed),matrixturf,2,2,N/A,N/A,N/A,N/A
2016,January,5602,4240,University of Phoenix Stadium,retractable roof (closed),grass,3,5,N/A,N/A,N/A,N/A
2016,January,5608,4245,NRG Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2016,January,5615,4250,University of Phoenix Stadium,retractable roof (closed),grass,4,4,N/A,N/A,N/A,N/A
2016,September,5852,4259,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2016,September,5852,4260,NRG Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2016,September,5852,4262,Mercedes-Benz Superdome,dome,sportturf,4,6,N/A,N/A,N/A,N/A
2016,September,5852,4268,AT&T Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2016,September,5852,4269,University of Phoenix Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2016,September,5859,4274,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2016,September,5859,4275,NRG Stadium,retractable roof (closed),fieldturf,8,9,N/A,N/A,N/A,N/A
2016,September,5859,4281,University of Phoenix Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2016,September,5859,4286,U.S. Bank Stadium,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2016,September,5866,4299,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2016,September,5866,4302,AT&T Stadium,retractable roof (closed),matrixturf,2,3,N/A,N/A,N/A,N/A
2016,September,5867,4303,Mercedes-Benz Superdome,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2016,October,5874,4307,NRG Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2016,October,5874,4311,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2016,October,5874,4314,University of Phoenix Stadium,retractable roof (closed),grass,3,3,N/A,N/A,N/A,N/A
2016,October,5875,4318,U.S. Bank Stadium,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2016,October,5881,4322,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2016,October,5881,4326,U.S. Bank Stadium,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2016,October,5881,4328,AT&T Stadium,retractable roof (closed),matrixturf,0,1,N/A,N/A,N/A,N/A
2016,October,5888,4336,Ford Field,dome,fieldturf,1,1,N/A,N/A,N/A,N/A
2016,October,5888,4341,Mercedes-Benz Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2016,October,5888,4346,NRG Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2016,October,5889,4347,University of Phoenix Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2016,October,5895,4351,Ford Field,dome,fieldturf,3,5,N/A,N/A,N/A,N/A
2016,October,5895,4357,MetLife Stadium,outdoors,fieldturf,4,5,N/A,N/A,N/A,N/A
2016,October,5895,4358,Georgia Dome,dome,fieldturf,7,8,N/A,N/A,N/A,N/A
2016,October,5895,4361,University of Phoenix Stadium,retractable roof (closed),grass,4,7,N/A,N/A,N/A,N/A
2016,October,5902,4368,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2016,October,5902,4370,NRG Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2016,October,5902,4371,Mercedes-Benz Superdome,dome,sportturf,6,6,N/A,N/A,N/A,N/A
2016,October,5902,4373,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2016,October,5902,4374,AT&T Stadium,retractable roof (closed),matrixturf,6,6,N/A,N/A,N/A,N/A
2016,November,5908,4380,U.S. Bank Stadium,dome,sportturf,4,5,N/A,N/A,N/A,N/A
2016,November,5915,4392,Mercedes-Benz Superdome,dome,sportturf,4,5,N/A,N/A,N/A,N/A
2016,November,5915,4399,University of Phoenix Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2016,November,5922,4406,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,3,N/A,N/A,N/A,N/A
2016,November,5922,4407,AT&T Stadium,retractable roof (closed),matrixturf,3,3,N/A,N/A,N/A,N/A
2016,November,5922,4408,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2016,November,5922,4410,U.S. Bank Stadium,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2016,November,5926,4417,Ford Field,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2016,November,5926,4418,AT&T Stadium,retractable roof (closed),matrixturf,3,5,N/A,N/A,N/A,N/A
2016,November,5926,4419,Lucas Oil Stadium,retractable roof (closed),fieldturf,0,1,N/A,N/A,N/A,N/A
2016,November,5929,4420,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2016,November,5929,4424,NRG Stadium,retractable roof (closed),fieldturf,2,3,N/A,N/A,N/A,N/A
2016,November,5929,4426,Mercedes-Benz Superdome,dome,sportturf,0,0,N/A,N/A,N/A,N/A
2016,December,5934,4433,U.S. Bank Stadium,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2016,December,5937,4434,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2016,December,5937,4439,Mercedes-Benz Superdome,dome,sportturf,7,7,N/A,N/A,N/A,N/A
2016,December,5937,4443,University of Phoenix Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2016,December,5944,4452,Lucas Oil Stadium,retractable roof (closed),fieldturf,6,7,N/A,N/A,N/A,N/A
2016,December,5944,4453,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2016,December,5951,4469,NRG Stadium,retractable roof (closed),fieldturf,6,6,N/A,N/A,N/A,N/A
2016,December,5951,4471,U.S. Bank Stadium,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2016,December,5951,4474,Georgia Dome,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2016,December,5951,4475,University of Phoenix Stadium,retractable roof (closed),grass,2,3,N/A,N/A,N/A,N/A
2016,December,5951,4478,AT&T Stadium,retractable roof (closed),matrixturf,6,8,N/A,N/A,N/A,N/A
2016,December,5957,4489,Mercedes-Benz Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2016,December,5957,4492,NRG Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2016,December,5959,4495,AT&T Stadium,retractable roof (closed),matrixturf,0,1,N/A,N/A,N/A,N/A
2017,January,5965,4497,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,6,N/A,N/A,N/A,N/A
2017,January,5965,4499,U.S. Bank Stadium,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2017,January,5965,4505,Georgia Dome,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2017,January,5965,4511,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2017,January,5971,4512,NRG Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2017,January,5978,4516,Georgia Dome,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2017,January,5979,4518,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2017,January,5986,4520,Georgia Dome,dome,fieldturf,1,2,N/A,N/A,N/A,N/A
2017,February,5997,4522,NRG Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2017,September,6216,4528,Ford Field,dome,fieldturf,2,3,N/A,N/A,N/A,N/A
2017,September,6216,4535,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2017,September,6217,4536,U.S. Bank Stadium,dome,sportturf,7,7,N/A,N/A,N/A,N/A
2017,September,6223,4540,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2017,September,6223,4543,Mercedes-Benz Superdome,dome,sportturf,5,6,N/A,N/A,N/A,N/A
2017,September,6230,4559,Lucas Oil Stadium,retractable roof (closed),fieldturf,1,1,N/A,N/A,N/A,N/A
2017,September,6230,4560,Ford Field,dome,fieldturf,7,7,N/A,N/A,N/A,N/A
2017,September,6230,4561,U.S. Bank Stadium,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2017,September,6231,4569,University of Phoenix Stadium,retractable roof (closed),grass,1,2,N/A,N/A,N/A,N/A
2017,October,6238,4572,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2017,October,6238,4574,AT&T Stadium,retractable roof (closed),matrixturf,8,8,N/A,N/A,N/A,N/A
2017,October,6238,4576,U.S. Bank Stadium,dome,sportturf,2,4,N/A,N/A,N/A,N/A
2017,October,6238,4580,University of Phoenix Stadium,retractable roof (closed),grass,9,9,N/A,N/A,N/A,N/A
2017,October,6245,4589,Lucas Oil Stadium,retractable roof (closed),fieldturf,7,7,N/A,N/A,N/A,N/A
2017,October,6245,4590,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2017,October,6245,4597,AT&T Stadium,retractable roof (closed),matrixturf,2,2,N/A,N/A,N/A,N/A
2017,October,6245,4598,NRG Stadium,retractable roof (closed),astroturf,5,5,N/A,N/A,N/A,N/A
2017,October,6252,4601,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2017,October,6252,4602,NRG Stadium,retractable roof (closed),astroturf,2,2,N/A,N/A,N/A,N/A
2017,October,6252,4603,U.S. Bank Stadium,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2017,October,6252,4604,Mercedes-Benz Superdome,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2017,October,6252,4608,University of Phoenix Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2017,October,6259,4618,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2017,October,6259,4621,U.S. Bank Stadium,dome,sportturf,9,9,N/A,N/A,N/A,N/A
2017,October,6266,4633,Mercedes-Benz Superdome,dome,sportturf,4,5,N/A,N/A,N/A,N/A
2017,October,6266,4640,Ford Field,dome,fieldturf,7,7,N/A,N/A,N/A,N/A
2017,November,6272,4644,NRG Stadium,retractable roof (closed),astroturf,2,3,N/A,N/A,N/A,N/A
2017,November,6272,4646,Mercedes-Benz Superdome,dome,sportturf,2,4,N/A,N/A,N/A,N/A
2017,November,6272,4652,AT&T Stadium,retractable roof (closed),matrixturf,1,1,N/A,N/A,N/A,N/A
2017,November,6279,4658,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2017,November,6279,4659,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2017,November,6279,4665,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,2,3,N/A,N/A,N/A,N/A
2017,November,6286,4673,NRG Stadium,retractable roof (closed),astroturf,1,1,N/A,N/A,N/A,N/A
2017,November,6286,4675,U.S. Bank Stadium,dome,sportturf,1,3,N/A,N/A,N/A,N/A
2017,November,6286,4676,Mercedes-Benz Superdome,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2017,November,6286,4681,AT&T Stadium,retractable roof (closed),matrixturf,3,4,N/A,N/A,N/A,N/A
2017,November,6290,4683,Ford Field,dome,fieldturf,4,5,N/A,N/A,N/A,N/A
2017,November,6290,4684,AT&T Stadium,retractable roof (closed),matrixturf,1,2,N/A,N/A,N/A,N/A
2017,November,6293,4686,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2017,November,6293,4694,University of Phoenix Stadium,retractable roof (closed),grass,5,5,N/A,N/A,N/A,N/A
2017,November,6297,4699,AT&T Stadium,retractable roof (closed),matrixturf,1,1,N/A,N/A,N/A,N/A
2017,December,6301,4700,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2017,December,6301,4710,University of Phoenix Stadium,retractable roof (closed),grass,5,6,N/A,N/A,N/A,N/A
2017,December,6301,4711,Mercedes-Benz Superdome,dome,sportturf,1,2,N/A,N/A,N/A,N/A
2017,December,6305,4715,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2017,December,6308,4720,NRG Stadium,retractable roof (closed),astroturf,5,6,N/A,N/A,N/A,N/A
2017,December,6308,4724,University of Phoenix Stadium,retractable roof (closed),grass,4,6,N/A,N/A,N/A,N/A
2017,December,6308,4727,EverBank Field,outdoors,grass,4,5,N/A,N/A,N/A,N/A
2017,December,6312,4731,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2017,December,6314,4732,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2017,December,6315,4738,U.S. Bank Stadium,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2017,December,6315,4739,Mercedes-Benz Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2017,December,6322,4753,Mercedes-Benz Superdome,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2017,December,6322,4759,University of Phoenix Stadium,retractable roof (closed),grass,1,2,N/A,N/A,N/A,N/A
2017,December,6322,4760,AT&T Stadium,retractable roof (closed),matrixturf,4,6,N/A,N/A,N/A,N/A
2017,December,6323,4761,NRG Stadium,retractable roof (closed),astroturf,2,2,N/A,N/A,N/A,N/A
2017,December,6329,4763,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2017,December,6329,4764,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2017,December,6329,4765,U.S. Bank Stadium,dome,sportturf,1,2,N/A,N/A,N/A,N/A
2017,December,6329,4770,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,6,6,N/A,N/A,N/A,N/A
2018,January,6336,4782,Mercedes-Benz Superdome,dome,sportturf,5,6,N/A,N/A,N/A,N/A
2018,January,6343,4786,U.S. Bank Stadium,dome,sportturf,4,6,N/A,N/A,N/A,N/A
2018,February,6361,4789,U.S. Bank Stadium,dome,sportturf,5,6,N/A,N/A,N/A,N/A
2018,September,6580,4792,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2018,September,6580,4794,U.S. Bank Stadium,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2018,September,6580,4795,Mercedes-Benz Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2018,September,6580,4801,State Farm Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2018,September,6581,4804,Ford Field,dome,fieldturf,3,5,N/A,N/A,N/A,N/A
2018,September,6587,4810,Mercedes-Benz Superdome,dome,sportturf,4,7,N/A,N/A,N/A,N/A
2018,September,6587,4820,AT&T Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2018,September,6594,4823,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2018,September,6594,4825,NRG Stadium,retractable roof (closed),astroturf,5,5,N/A,N/A,N/A,N/A
2018,September,6594,4829,U.S. Bank Stadium,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2018,September,6594,4834,State Farm Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2018,September,6594,4836,Ford Field,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2018,September,6601,4839,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2018,September,6601,4841,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2018,September,6601,4842,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2018,September,6601,4847,State Farm Stadium,retractable roof (closed),grass,3,7,N/A,N/A,N/A,N/A
